id_cliente,mes,idade,profissao,salario_anual,num_contas,num_cartoes,juros_emprestimo,num_emprestimos,dias_atraso,num_pagamentos_atrasados,num_verificacoes_credito,mix_credito,divida_total,taxa_uso_credito,idade_historico_credito,investimento_mensal,comportamento_pagamento,saldo_final_mes,score_credito,emprestimo_carro,emprestimo_casa,emprestimo_pessoal,emprestimo_credito,emprestimo_estudantil
24956,3,43.0,escritor,101191.17,6.0,6.0,17.0,3.0,32.0,19.0,3.0,Normal,1264.86,33.501732931089464,304.0,138.07531743293146,alto_gasto_pagamento_medio,748.1049000480464,Standard,0,0,1,0,0
24956,4,43.0,escritor,101191.17,6.0,6.0,17.0,3.0,27.0,19.0,3.0,Normal,1264.86,38.53689371852325,305.0,138.07531743293146,alto_gasto_pagamento_medio,659.156104723535,Standard,0,0,1,0,0
24956,5,43.0,escritor,101191.17,6.0,6.0,17.0,3.0,27.0,19.0,4.0,Normal,1264.86,27.2029065629296,306.0,138.07531743293146,baixo_gasto_pagamento_baixo,436.6585163960804,Standard,0,0,1,0,0
24956,6,43.0,escritor,101191.17,6.0,6.0,17.0,3.0,32.0,19.0,4.0,Normal,1264.86,27.43241313062405,307.0,138.07531743293146,alto_gasto_pagamento_alto,763.9136377933131,Standard,0,0,1,0,0
24956,7,43.0,escritor,101191.17,6.0,6.0,17.0,3.0,26.0,19.0,4.0,Normal,1264.86,36.53913565500908,308.0,138.07531743293146,baixo_gasto_pagamento_alto,543.2511117231993,Poor,0,0,1,0,0
24956,8,44.0,escritor,101191.17,6.0,6.0,17.0,3.0,27.0,19.0,4.0,Normal,1264.86,33.371095221344554,309.0,138.07531743293146,baixo_gasto_pagamento_medio,536.5780465729695,Poor,0,0,1,0,0
11592,1,20.0,engenheiro,132180.24,5.0,7.0,8.0,2.0,5.0,0.0,4.0,Bom,747.86,33.63769811764305,388.0,76.58520775347671,alto_gasto_pagamento_alto,942.801437759246,Standard,0,0,1,0,0
11592,2,20.0,engenheiro,132180.24,5.0,7.0,8.0,2.0,5.0,3.0,4.0,Bom,747.86,26.3251059625732,389.0,76.58520775347671,baixo_gasto_pagamento_medio,305.63500274259565,Standard,0,0,1,0,0
11592,3,20.0,engenheiro,132180.24,5.0,7.0,8.0,2.0,5.0,4.0,4.0,Bom,747.86,38.23791563802455,390.0,76.58520775347671,baixo_gasto_pagamento_medio,396.0826072435164,Standard,0,0,1,0,0
11592,4,20.0,engenheiro,132180.24,5.0,7.0,8.0,2.0,5.0,3.0,7.0,Bom,747.86,39.131198562527935,391.0,76.58520775347671,alto_gasto_pagamento_alto,1117.3639765756648,Poor,0,0,1,0,0
11592,5,20.0,engenheiro,132180.24,5.0,7.0,8.0,2.0,5.0,2.0,7.0,Bom,747.86,29.65418381556116,392.0,76.58520775347671,alto_gasto_pagamento_baixos,526.2378185848303,Poor,0,0,1,0,0
11592,6,20.0,engenheiro,132180.24,5.0,7.0,8.0,2.0,5.0,3.0,7.0,Bom,747.86,38.926724603286814,393.0,76.58520775347671,baixo_gasto_pagamento_medio,703.4951636798445,Poor,0,0,1,0,0
11592,7,21.0,engenheiro,132180.24,5.0,7.0,8.0,2.0,5.0,2.0,7.0,Bom,747.86,41.14030334946796,394.0,76.58520775347671,alto_gasto_pagamento_alto,1120.1549583190993,Poor,0,0,1,0,0
11592,8,21.0,engenheiro,132180.24,5.0,7.0,8.0,2.0,5.0,5.0,7.0,Bom,747.86,36.335660364609645,395.0,76.58520775347671,alto_gasto_pagamento_medio,999.6743187942508,Poor,0,0,1,0,0
26063,1,41.0,jornalista,72145.32,1.0,6.0,10.0,0.0,8.0,11.0,0.0,Bom,1285.49,33.267365792441645,323.0,90.53505154562914,baixo_gasto_pagamento_alto,662.3633247988048,Standard,0,0,0,0,0
26063,2,41.0,jornalista,72145.32,1.0,6.0,10.0,0.0,8.0,9.0,0.0,Bom,1285.49,34.87150949919217,323.0,90.53505154562914,baixo_gasto_pagamento_baixo,449.1587368950367,Standard,0,0,0,0,0
26063,3,41.0,jornalista,72145.32,1.0,6.0,10.0,0.0,8.0,11.0,0.0,Bom,1285.49,43.239613222334455,324.0,90.53505154562914,alto_gasto_pagamento_medio,716.6157608426171,Standard,0,0,0,0,0
26063,4,41.0,jornalista,72145.32,1.0,6.0,10.0,0.0,8.0,10.0,0.0,Bom,1285.49,29.64020959416101,325.0,90.53505154562914,alto_gasto_pagamento_medio,606.0893309098501,Standard,0,0,0,0,0
26063,5,41.0,jornalista,72145.32,1.0,6.0,10.0,0.0,8.0,11.0,0.0,Bom,1285.49,29.31099858404956,326.0,90.53505154562914,alto_gasto_pagamento_medio,697.4247860957622,Standard,0,0,0,0,0
26063,6,41.0,jornalista,72145.32,1.0,6.0,10.0,0.0,6.0,10.0,0.0,Bom,1285.49,33.441953732307965,327.0,90.53505154562914,alto_gasto_pagamento_medio,511.83671176569015,Standard,0,0,0,0,0
26063,7,41.0,jornalista,72145.32,1.0,6.0,10.0,0.0,5.0,11.0,0.0,Bom,1285.49,38.6310173429018,328.0,90.53505154562914,alto_gasto_pagamento_medio,652.3784323293834,Standard,0,0,0,0,0
26063,8,41.0,jornalista,72145.32,1.0,6.0,10.0,0.0,4.0,11.0,0.0,Bom,1285.49,39.85577610592547,329.0,90.53505154562914,alto_gasto_pagamento_medio,741.675948454371,Standard,0,0,0,0,0
7925,1,25.0,gerente_midia,11189.065,6.0,3.0,15.0,3.0,28.0,11.0,7.0,Normal,761.18,34.243735873675604,125.0,16.806258207941283,baixo_gasto_pagamento_baixo,318.5651203342064,Standard,1,0,0,1,0
7925,2,25.0,gerente_midia,11189.065,6.0,3.0,15.0,3.0,24.0,11.0,7.0,Normal,761.18,33.98097267866855,126.0,16.806258207941283,baixo_gasto_pagamento_baixo,324.28409945812285,Standard,1,0,0,1,0
7925,3,25.0,gerente_midia,11189.065,6.0,3.0,15.0,3.0,23.0,11.0,7.0,Normal,761.18,28.625925088724088,127.0,16.806258207941283,alto_gasto_pagamento_baixos,284.7829733391273,Standard,1,0,0,1,0
7925,4,25.0,gerente_midia,11189.065,6.0,3.0,15.0,3.0,24.0,11.0,7.0,Normal,761.18,22.15623107833052,128.0,16.806258207941283,alto_gasto_pagamento_medio,330.6961490466745,Standard,1,0,0,1,0
7925,5,25.0,gerente_midia,11189.065,6.0,3.0,15.0,3.0,24.0,11.0,7.0,Normal,761.18,37.01745613527079,129.0,16.806258207941283,alto_gasto_pagamento_baixos,328.3424637483355,Standard,1,0,0,1,0
7925,6,25.0,gerente_midia,11189.065,6.0,3.0,15.0,3.0,24.0,11.0,7.0,Normal,761.18,34.15091642033013,130.0,16.806258207941283,baixo_gasto_pagamento_baixo,335.0411587560412,Standard,1,0,0,1,0
7925,7,25.0,gerente_midia,11189.065,6.0,3.0,15.0,3.0,24.0,11.0,7.0,Normal,761.18,38.82090098704919,131.0,16.806258207941283,baixo_gasto_pagamento_baixo,235.7047014912201,Standard,1,0,0,1,0
7925,8,25.0,gerente_midia,11189.065,6.0,3.0,15.0,3.0,24.0,11.0,9.0,Normal,761.18,23.70443943485725,132.0,16.806258207941283,baixo_gasto_pagamento_baixo,268.31355703720953,Standard,1,0,0,1,0
2170,1,33.0,musico,20274.94,1.0,6.0,5.0,1.0,8.0,2.0,3.0,Bom,11.02,27.00729759134263,257.0,19.71812490070803,baixo_gasto_pagamento_alto,302.44788024464765,Standard,0,0,0,0,1
2170,2,33.0,musico,20274.94,1.0,6.0,5.0,1.0,8.0,2.0,2.0,Bom,11.02,26.49222585017944,258.0,19.71812490070803,alto_gasto_pagamento_medio,367.9648927080809,Standard,0,0,0,0,1
2170,3,33.0,musico,20274.94,1.0,6.0,5.0,1.0,8.0,2.0,3.0,Bom,11.02,24.31617027744721,259.0,19.71812490070803,alto_gasto_pagamento_baixos,335.68695364401003,Standard,0,0,0,0,1
2170,4,33.0,musico,20274.94,1.0,6.0,5.0,1.0,8.0,1.0,3.0,Bom,11.02,31.50888683814384,260.0,19.71812490070803,alto_gasto_pagamento_alto,364.9494527415097,Standard,0,0,0,0,1
2170,5,33.0,musico,20274.94,1.0,6.0,5.0,1.0,8.0,2.0,3.0,Bom,11.02,28.20056833083233,261.0,19.71812490070803,alto_gasto_pagamento_medio,358.44681083104194,Standard,0,0,0,0,1
2170,6,33.0,musico,20274.94,1.0,6.0,5.0,1.0,8.0,4.0,3.0,Bom,11.02,32.60224538791596,262.0,19.71812490070803,alto_gasto_pagamento_baixos,332.13987215977704,Standard,0,0,0,0,1
2170,7,34.0,musico,20274.94,1.0,6.0,5.0,1.0,8.0,2.0,3.0,Bom,11.02,39.92503163703124,263.0,19.71812490070803,alto_gasto_pagamento_medio,378.68616526185576,Standard,0,0,0,0,1
2170,8,34.0,musico,20274.94,1.0,6.0,5.0,1.0,8.0,3.0,3.0,Bom,11.02,24.188767290127583,264.0,19.71812490070803,baixo_gasto_pagamento_alto,287.19704389749364,Standard,0,0,0,0,1
23499,1,32.0,desenvolvedor,115484.2,5.0,6.0,5.0,0.0,2.0,6.0,0.0,Bom,715.73,32.217473698691684,223.0,176.2762594600913,alto_gasto_pagamento_medio,811.1055069150677,Standard,0,0,0,0,0
23499,2,32.0,desenvolvedor,115484.2,5.0,6.0,5.0,0.0,2.0,3.0,0.0,Bom,715.73,30.54065568574233,224.0,176.2762594600913,alto_gasto_pagamento_medio,380.75960770907005,Standard,0,0,0,0,0
23499,3,32.0,desenvolvedor,115484.2,5.0,6.0,5.0,0.0,6.0,6.0,0.0,Bom,715.73,42.35945380756832,225.0,176.2762594600913,alto_gasto_pagamento_medio,857.810102563929,Standard,0,0,0,0,0
23499,4,33.0,desenvolvedor,115484.2,5.0,6.0,5.0,0.0,2.0,6.0,0.0,Bom,715.73,40.8580697765073,226.0,176.2762594600913,alto_gasto_pagamento_alto,995.4445033461116,Standard,0,0,0,0,0
23499,5,33.0,desenvolvedor,115484.2,5.0,6.0,5.0,0.0,2.0,4.0,0.0,Bom,715.73,33.89973406674692,227.0,176.2762594600913,alto_gasto_pagamento_baixos,632.2614895332628,Standard,0,0,0,0,0
23499,6,33.0,desenvolvedor,115484.2,5.0,6.0,5.0,0.0,2.0,9.0,0.0,Bom,715.73,24.81887810324649,228.0,176.2762594600913,baixo_gasto_pagamento_baixo,380.75960770907005,Standard,0,0,0,0,0
23499,7,33.0,desenvolvedor,115484.2,5.0,6.0,5.0,0.0,2.0,6.0,3.0,Bom,715.73,33.580219825961606,229.0,176.2762594600913,alto_gasto_pagamento_alto,1001.568363360178,Poor,0,0,0,0,0
23499,8,33.0,desenvolvedor,115484.2,5.0,6.0,5.0,0.0,2.0,6.0,3.0,Bom,715.73,39.39372233427113,230.0,176.2762594600913,baixo_gasto_pagamento_alto,427.2193211679512,Poor,0,0,0,0,0
1161,1,21.0,escritor,9388.27,4.0,4.0,32.0,4.0,5.0,19.0,6.0,Normal,2673.96,30.784568699437976,202.0,22.70772671121352,alto_gasto_pagamento_medio,298.67006516362216,Poor,0,1,0,1,1
1161,2,21.0,escritor,9388.27,4.0,4.0,32.0,4.0,5.0,19.0,6.0,Normal,2673.96,27.625961279887804,202.0,22.70772671121352,baixo_gasto_pagamento_baixo,297.45156221019886,Poor,0,1,0,1,1
1161,3,22.0,escritor,9388.27,4.0,4.0,32.0,4.0,5.0,18.0,10.0,Normal,2673.96,36.077365428481706,202.0,22.70772671121352,baixo_gasto_pagamento_alto,304.23064984431176,Poor,0,1,0,1,1
1161,4,22.0,escritor,9388.27,4.0,4.0,32.0,4.0,2.0,20.0,10.0,Normal,2673.96,26.968117689725872,202.0,22.70772671121352,baixo_gasto_pagamento_alto,291.8308162629056,Poor,0,1,0,1,1
1161,5,22.0,escritor,9388.27,4.0,4.0,32.0,4.0,4.0,19.0,10.0,Normal,2673.96,34.00410298453325,203.0,22.70772671121352,alto_gasto_pagamento_medio,289.79306274493547,Poor,0,1,0,1,1
1161,6,22.0,escritor,9388.27,4.0,4.0,32.0,4.0,5.0,19.0,10.0,Normal,2673.96,37.75097621769811,204.0,22.70772671121352,baixo_gasto_pagamento_baixo,303.1455709817718,Poor,0,1,0,1,1
1161,7,22.0,escritor,9388.27,4.0,4.0,32.0,4.0,5.0,19.0,10.0,Normal,2673.96,39.48603729016644,205.0,22.70772671121352,alto_gasto_pagamento_baixos,294.5057800938644,Poor,0,1,0,1,1
1161,8,22.0,escritor,9388.27,4.0,4.0,32.0,4.0,5.0,19.0,10.0,Normal,2673.96,26.71600924369553,206.0,22.70772671121352,alto_gasto_pagamento_baixos,307.3559316466344,Poor,0,1,0,1,1
19546,1,41.0,gerente_midia,49732.41,5.0,7.0,18.0,6.0,3.0,10.0,5.0,Normal,136.95,30.52176660115753,63.0,43.42496087343225,alto_gasto_pagamento_medio,327.2365527262041,Standard,0,1,1,0,1
19546,2,41.0,gerente_midia,49732.41,5.0,7.0,18.0,6.0,8.0,13.0,5.0,Normal,136.95,37.053995617216295,64.0,43.42496087343225,alto_gasto_pagamento_medio,368.9160713120747,Standard,0,1,1,0,1
19546,3,41.0,gerente_midia,49732.41,5.0,7.0,18.0,6.0,8.0,10.0,5.0,Normal,136.95,39.2079709825036,65.0,43.42496087343225,alto_gasto_pagamento_medio,312.70792747018004,Standard,0,1,1,0,1
19546,4,41.0,gerente_midia,49732.41,5.0,7.0,18.0,6.0,13.0,10.0,5.0,Normal,136.95,23.88035646264533,66.0,43.42496087343225,alto_gasto_pagamento_baixos,210.56911420275185,Standard,0,1,1,0,1
19546,5,41.0,gerente_midia,49732.41,5.0,7.0,18.0,6.0,8.0,10.0,5.0,Normal,136.95,39.81059684686176,67.0,43.42496087343225,alto_gasto_pagamento_alto,411.6278782303663,Standard,0,1,1,0,1
19546,6,41.0,gerente_midia,49732.41,5.0,7.0,18.0,6.0,10.0,10.0,5.0,Normal,136.95,37.95638994939146,68.0,43.42496087343225,alto_gasto_pagamento_alto,364.2019266363209,Standard,0,1,1,0,1
19546,7,41.0,gerente_midia,49732.41,5.0,7.0,18.0,6.0,8.0,10.0,5.0,Normal,136.95,24.12251874207391,69.0,43.42496087343225,alto_gasto_pagamento_medio,315.94487179188565,Standard,0,1,1,0,1
19546,8,41.0,gerente_midia,49732.41,5.0,7.0,18.0,6.0,8.0,8.0,5.0,Normal,136.95,28.09891263123341,70.0,43.42496087343225,alto_gasto_pagamento_medio,304.20968472712985,Poor,0,1,1,0,1
40027,1,29.0,mecanico,75488.16,7.0,7.0,20.0,2.0,16.0,23.0,12.0,Ruim,1888.98,27.891278865817217,79.0,108.524123703942,baixo_gasto_pagamento_alto,246.13518052566448,Poor,0,0,0,0,0
40027,2,29.0,mecanico,75488.16,7.0,7.0,20.0,2.0,16.0,23.0,12.0,Ruim,1888.98,29.286562579321263,80.0,108.524123703942,alto_gasto_pagamento_medio,706.4853035878781,Standard,0,0,0,0,0
40027,3,29.0,mecanico,75488.16,7.0,7.0,20.0,2.0,13.0,23.0,12.0,Ruim,1888.98,28.80622872857208,81.0,108.524123703942,baixo_gasto_pagamento_medio,548.5715253309975,Poor,0,0,0,0,0
40027,4,29.0,mecanico,75488.16,7.0,7.0,20.0,2.0,11.0,23.0,12.0,Ruim,1888.98,26.31543120214175,82.0,108.524123703942,baixo_gasto_pagamento_alto,621.7843864575211,Standard,0,0,0,0,0
40027,5,30.0,mecanico,75488.16,7.0,7.0,20.0,2.0,18.0,23.0,12.0,Ruim,1888.98,26.433785722064467,83.0,108.524123703942,baixo_gasto_pagamento_baixo,337.8311992424753,Poor,0,0,0,0,0
40027,6,30.0,mecanico,75488.16,7.0,7.0,20.0,2.0,19.0,23.0,12.0,Ruim,1888.98,29.99350532931284,84.0,108.524123703942,baixo_gasto_pagamento_alto,454.1536713717284,Poor,0,0,0,0,0
40027,7,30.0,mecanico,75488.16,7.0,7.0,20.0,2.0,16.0,23.0,12.0,Ruim,1888.98,43.04802154284768,85.0,108.524123703942,alto_gasto_pagamento_baixos,703.0432200616266,Poor,0,0,0,0,0
40027,8,30.0,mecanico,75488.16,7.0,7.0,20.0,2.0,16.0,23.0,12.0,Ruim,1888.98,29.45763772324061,86.0,108.524123703942,baixo_gasto_pagamento_medio,238.5008023583524,Poor,0,0,0,0,0
15836,1,52.0,musico,23211.26,7.0,5.0,10.0,3.0,24.0,16.0,1.0,Normal,361.52,28.837938008992143,298.0,52.25542785922021,baixo_gasto_pagamento_baixo,349.1171173783579,Standard,0,1,1,0,0
15836,2,52.0,musico,23211.26,7.0,5.0,10.0,3.0,24.0,16.0,1.0,Normal,361.52,29.898941709607588,299.0,52.25542785922021,baixo_gasto_pagamento_alto,385.0284615148813,Standard,0,1,1,0,0
15836,3,52.0,musico,23211.26,7.0,5.0,10.0,3.0,24.0,16.0,1.0,Normal,361.52,28.05259460711384,300.0,52.25542785922021,baixo_gasto_pagamento_alto,388.81402111514,Standard,0,1,1,0,0
15836,4,52.0,musico,23211.26,7.0,5.0,10.0,3.0,24.0,16.0,1.0,Normal,361.52,37.02624591049556,301.0,52.25542785922021,baixo_gasto_pagamento_baixo,356.01917983148803,Standard,0,1,1,0,0
15836,5,52.0,musico,23211.26,7.0,5.0,10.0,3.0,24.0,16.0,1.0,Normal,361.52,28.950174399704107,302.0,52.25542785922021,baixo_gasto_pagamento_medio,392.100671488626,Standard,0,1,1,0,0
15836,6,52.0,musico,23211.26,7.0,5.0,10.0,3.0,28.0,16.0,1.0,Normal,361.52,36.371442157114174,303.0,52.25542785922021,alto_gasto_pagamento_baixos,359.8136663709033,Standard,0,1,1,0,0
15836,7,52.0,musico,23211.26,7.0,5.0,10.0,3.0,19.0,16.0,1.0,Normal,361.52,28.138341068270016,304.0,52.25542785922021,baixo_gasto_pagamento_medio,359.89125859257376,Standard,0,1,1,0,0
15836,8,52.0,musico,23211.26,7.0,5.0,10.0,3.0,24.0,16.0,1.0,Normal,361.52,26.31877986431436,305.0,52.25542785922021,baixo_gasto_pagamento_alto,355.71348408952963,Standard,0,1,1,0,0
19209,1,15.0,cientista,80657.84,7.0,7.0,13.0,3.0,25.0,19.0,8.0,Normal,1017.73,38.08500222339423,250.0,51.14596145318022,alto_gasto_pagamento_alto,674.8059926182675,Standard,0,1,1,1,0
19209,2,15.0,cientista,80657.84,7.0,7.0,13.0,3.0,25.0,19.0,8.0,Normal,1017.73,33.87744140553741,251.0,51.14596145318022,baixo_gasto_pagamento_medio,334.6703224600421,Standard,0,1,1,1,0
19209,3,15.0,cientista,80657.84,7.0,7.0,13.0,3.0,25.0,17.0,8.0,Normal,1017.73,36.05263523277421,252.0,51.14596145318022,alto_gasto_pagamento_alto,625.9757592303963,Standard,0,1,1,1,0
19209,4,15.0,cientista,80657.84,7.0,7.0,13.0,3.0,25.0,20.0,8.0,Normal,1017.73,30.116332569343783,253.0,51.14596145318022,alto_gasto_pagamento_alto,604.0280643020752,Standard,0,1,1,1,0
19209,5,15.0,cientista,80657.84,7.0,7.0,13.0,3.0,25.0,14.0,8.0,Normal,1017.73,39.93794141762732,254.0,51.14596145318022,alto_gasto_pagamento_alto,578.2877247351871,Standard,0,1,1,1,0
19209,6,15.0,cientista,80657.84,7.0,7.0,13.0,3.0,25.0,20.0,8.0,Normal,1017.73,24.112376501624155,255.0,51.14596145318022,alto_gasto_pagamento_alto,218.5552454640444,Standard,0,1,1,1,0
19209,7,15.0,cientista,80657.84,7.0,7.0,13.0,3.0,25.0,17.0,10.0,Normal,1017.73,35.282214589171936,256.0,51.14596145318022,alto_gasto_pagamento_medio,534.536162813898,Standard,0,1,1,1,0
19209,8,15.0,cientista,80657.84,7.0,7.0,13.0,3.0,25.0,17.0,10.0,Normal,1017.73,27.54412133341936,257.0,51.14596145318022,baixo_gasto_pagamento_baixo,218.5552454640444,Standard,0,1,1,1,0
40730,1,23.0,advogado,66978.24,8.0,4.0,12.0,3.0,6.0,13.0,0.0,Normal,462.74,35.50822066028346,281.0,106.32414551970528,baixo_gasto_pagamento_baixo,129.69423681405806,Standard,0,0,1,0,0
40730,2,23.0,advogado,66978.24,8.0,4.0,12.0,3.0,6.0,16.0,0.0,Normal,462.74,39.26324029196271,282.0,106.32414551970528,baixo_gasto_pagamento_alto,368.85026647296735,Standard,0,0,1,0,0
40730,3,23.0,advogado,66978.24,8.0,4.0,12.0,3.0,2.0,13.0,0.0,Normal,462.74,31.36929323446094,283.0,106.32414551970528,alto_gasto_pagamento_baixos,283.42613602417214,Standard,0,0,1,0,0
40730,4,23.0,advogado,66978.24,8.0,4.0,12.0,3.0,6.0,13.0,0.0,Normal,462.74,30.731027343820053,284.0,106.32414551970528,alto_gasto_pagamento_medio,492.5711468496544,Standard,0,0,1,0,0
40730,5,23.0,advogado,66978.24,8.0,4.0,12.0,3.0,6.0,13.0,0.0,Normal,462.74,38.95018262042343,285.0,106.32414551970528,baixo_gasto_pagamento_baixo,375.4060600816906,Standard,0,0,1,0,0
40730,6,23.0,advogado,66978.24,8.0,4.0,12.0,3.0,2.0,13.0,0.0,Normal,462.74,41.10030220574322,286.0,106.32414551970528,alto_gasto_pagamento_medio,421.2496746743793,Standard,0,0,1,0,0
40730,7,23.0,advogado,66978.24,8.0,4.0,12.0,3.0,6.0,13.0,0.0,Normal,462.74,36.755831396240566,287.0,106.32414551970528,baixo_gasto_pagamento_baixo,470.9246453278618,Standard,0,0,1,0,0
40730,8,23.0,advogado,66978.24,8.0,4.0,12.0,3.0,5.0,12.0,0.0,Normal,462.74,24.559556145956844,288.0,106.32414551970528,alto_gasto_pagamento_medio,447.0900665282589,Standard,0,0,1,0,0
4483,1,22.0,mecanico,134393.73,1.0,3.0,12.0,2.0,13.0,2.0,1.0,Bom,945.29,42.48842504485548,301.0,121.55829601561256,alto_gasto_pagamento_medio,1041.7853385089827,Good,0,1,0,1,0
4483,2,22.0,mecanico,134393.73,1.0,3.0,12.0,2.0,13.0,2.0,1.0,Bom,945.29,33.69379460108182,302.0,121.55829601561256,alto_gasto_pagamento_baixos,515.4311301012137,Good,0,1,0,1,0
4483,3,22.0,mecanico,134393.73,1.0,3.0,12.0,2.0,13.0,2.0,1.0,Bom,945.29,30.41908697784418,303.0,121.55829601561256,alto_gasto_pagamento_medio,845.9893076896898,Good,0,1,0,1,0
4483,4,22.0,mecanico,134393.73,1.0,3.0,12.0,2.0,13.0,2.0,1.0,Bom,945.29,35.60509261512297,304.0,121.55829601561256,alto_gasto_pagamento_alto,927.7328690299692,Good,0,1,0,1,0
4483,5,22.0,mecanico,134393.73,1.0,3.0,12.0,2.0,14.0,3.0,1.0,Bom,945.29,33.59239709509364,305.0,121.55829601561256,baixo_gasto_pagamento_medio,214.15098506828824,Good,0,1,0,1,0
4483,6,22.0,mecanico,134393.73,1.0,3.0,12.0,2.0,13.0,2.0,1.0,Bom,945.29,42.008597098094384,306.0,121.55829601561256,alto_gasto_pagamento_medio,1086.8588235056782,Good,0,1,0,1,0
4483,7,22.0,mecanico,134393.73,1.0,3.0,12.0,2.0,13.0,2.0,1.0,Bom,945.29,36.85442051581288,307.0,121.55829601561256,alto_gasto_pagamento_baixos,856.3840146280576,Standard,0,1,0,1,0
4483,8,22.0,mecanico,134393.73,1.0,3.0,12.0,2.0,13.0,2.0,3.0,Bom,945.29,34.951282585470125,308.0,121.55829601561256,alto_gasto_pagamento_medio,1030.3161230806306,Standard,0,1,0,1,0
25054,1,40.0,medico,32152.32,4.0,3.0,5.0,1.0,20.0,17.0,3.0,Normal,1100.76,29.814625091062545,371.0,68.06938341352271,baixo_gasto_pagamento_medio,270.2631886622065,Standard,0,0,1,0,0
25054,2,41.0,medico,32152.32,4.0,3.0,5.0,1.0,20.0,17.0,3.0,Normal,1100.76,29.29714967417679,372.0,68.06938341352271,alto_gasto_pagamento_medio,406.71483281139297,Standard,0,0,1,0,0
25054,3,41.0,medico,32152.32,4.0,3.0,5.0,1.0,25.0,17.0,3.0,Normal,1100.76,29.995254624989148,373.0,68.06938341352271,baixo_gasto_pagamento_baixo,430.19828291402,Standard,0,0,1,0,0
25054,4,41.0,medico,32152.32,4.0,3.0,5.0,1.0,20.0,17.0,3.0,Normal,1100.76,23.11588037418971,374.0,68.06938341352271,alto_gasto_pagamento_medio,384.65402730221433,Standard,0,0,1,0,0
25054,5,41.0,medico,32152.32,4.0,3.0,5.0,1.0,25.0,16.0,3.0,Normal,1100.76,24.83057251170655,375.0,68.06938341352271,baixo_gasto_pagamento_medio,395.8669600055935,Standard,0,0,1,0,0
25054,6,41.0,medico,32152.32,4.0,3.0,5.0,1.0,25.0,20.0,3.0,Normal,1100.76,28.1125881679192,376.0,68.06938341352271,alto_gasto_pagamento_baixos,399.206645628865,Standard,0,0,1,0,0
25054,7,41.0,medico,32152.32,4.0,3.0,5.0,1.0,29.0,17.0,3.0,Normal,1100.76,37.76009089727593,377.0,68.06938341352271,baixo_gasto_pagamento_medio,298.59675530953007,Standard,0,0,1,0,0
25054,8,41.0,medico,32152.32,4.0,3.0,5.0,1.0,25.0,17.0,3.0,Normal,1100.76,26.954348441570943,378.0,68.06938341352271,alto_gasto_pagamento_medio,394.2156586571196,Standard,0,0,1,0,0
5754,1,44.0,jornalista,17064.095,1.0,2.0,8.0,1.0,11.0,2.0,4.0,Bom,858.33,32.62874764845078,236.0,23.772940800203514,baixo_gasto_pagamento_baixo,287.43115713396327,Good,0,0,0,1,0
5754,2,44.0,jornalista,17064.095,1.0,2.0,8.0,1.0,11.0,2.0,4.0,Bom,858.33,26.050055657772045,237.0,23.772940800203514,baixo_gasto_pagamento_medio,311.6505886041934,Good,0,0,0,1,0
5754,3,44.0,jornalista,17064.095,1.0,2.0,8.0,1.0,11.0,2.0,4.0,Bom,858.33,39.24911105861848,238.0,23.772940800203514,baixo_gasto_pagamento_baixo,273.4899201616953,Good,0,0,0,1,0
5754,4,44.0,jornalista,17064.095,1.0,2.0,8.0,1.0,11.0,2.0,4.0,Bom,858.33,35.48872141479515,239.0,23.772940800203514,baixo_gasto_pagamento_baixo,318.99957064513364,Good,0,0,0,1,0
5754,5,44.0,jornalista,17064.095,1.0,2.0,8.0,1.0,11.0,1.0,4.0,Bom,858.33,27.412865893311988,240.0,23.772940800203514,baixo_gasto_pagamento_baixo,293.8670739053956,Good,0,0,0,1,0
5754,6,44.0,jornalista,17064.095,1.0,2.0,8.0,1.0,11.0,4.0,4.0,Bom,858.33,36.608792455719644,241.0,23.772940800203514,baixo_gasto_pagamento_baixo,247.68913598324,Good,0,0,0,1,0
5754,7,44.0,jornalista,17064.095,1.0,2.0,8.0,1.0,13.0,2.0,4.0,Bom,858.33,26.62744890650369,242.0,23.772940800203514,baixo_gasto_pagamento_medio,279.2409905199379,Good,0,0,0,1,0
5754,8,44.0,jornalista,17064.095,1.0,2.0,8.0,1.0,16.0,2.0,4.0,Bom,858.33,27.915761261733014,243.0,23.772940800203514,baixo_gasto_pagamento_baixo,259.43777300481565,Good,0,0,0,1,0
46233,1,45.0,cientista,33381.68,8.0,3.0,8.0,5.0,6.0,16.0,7.0,Normal,1403.84,34.24906437228162,134.0,20.96387219441688,baixo_gasto_pagamento_alto,171.44837838651625,Standard,1,0,0,1,1
46233,2,45.0,cientista,33381.68,8.0,3.0,8.0,5.0,6.0,14.0,7.0,Normal,1403.84,27.1396599047849,135.0,20.96387219441688,alto_gasto_pagamento_baixos,273.6119386418736,Standard,1,0,0,1,1
46233,3,45.0,cientista,33381.68,8.0,3.0,8.0,5.0,6.0,16.0,7.0,Normal,1403.84,32.68894601016048,136.0,20.96387219441688,baixo_gasto_pagamento_medio,293.55268693862405,Standard,1,0,0,1,1
46233,4,45.0,cientista,33381.68,8.0,3.0,8.0,5.0,6.0,16.0,7.0,Normal,1403.84,38.89010983278681,137.0,20.96387219441688,baixo_gasto_pagamento_baixo,169.5412021094141,Standard,1,0,0,1,1
